route_code,route_name,route_type,stop_order,stop_name,latitude,longitude,source,fix_note,also_known_as
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,8,Korangi No 3,24.83465038,67.09980991,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,9,Korangi No 6,24.8344317,67.0726736,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,10,Landhi No 6,24.83015626,67.1702861,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,11,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,12,Quaidabad,24.8551282,67.2117445,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,13,Malir No 15,24.8585106,67.034793,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,14,Star Gate,24.8869874,67.1557304,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,15,Natha Khan Goth,24.882777,67.1357614,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,16,Rashid Minhas Road,24.9380391,67.085045,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,17,Nipa Chowrangi,24.917822,67.0971368,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,18,Gulshan Chowrangi,24.9246131,67.0912849,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,19,Sohrab Goth,24.9436845,67.0843456,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,20,Power House,24.9529226,67.0774852,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,21,Nagan Chowrangi,24.9650421,67.0668664,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,22,Up Mor,24.97276137,67.06671058,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,23,Salim Square,24.88542645,67.14626791,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,24,Two Minutes Chowrangi,25.00057259,67.06491635,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,1,Gul Ahmed Textile Mills,24.8380709,67.2187781,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,2,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,3,Babar Market,24.8586062,67.0038439,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,4,Chirgh Hotel,24.90350971,67.05868875,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,5,Landhi No 6,24.83015626,67.1702861,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,6,36 b Auliya Masjid Burmi Colony,24.82318988,67.18129856,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,7,Landhi K area,24.83913763,67.16648335,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,8,Korangi Industrial Area,24.841706,67.1339881,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,9,Korangi No 5,24.8344317,67.0726736,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,10,Khudadad Colony,24.8701962,67.0440312,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,11,M.a Jinnah Road,24.8750228,67.0372144,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,12,Gurumandir,24.88140425,67.03925328,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,13,Jahangir Road,24.9300945,67.0427844,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,14,Teen Hatti,24.8937682,67.0437051,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,15,Liaquatabad No 10,24.9029771,67.0386279,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,16,Society Hospital,24.866315,67.050228,original,,
F-9,Gul Ahmed Textile Mills - Site Pathan Colony,Local Bus,17,Site Pathan Colony,24.91866295,66.9973682,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,1,Orangi Town,24.9461056,67.0128813,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,2,Iqbal Market,24.93519455,67.04381409,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,3,Islam Chowk,24.9552879,66.9900921,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,4,Orangi No 5,24.94093003,67.00120971,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,5,Banaras Chowk,24.9325016,67.0153877,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,6,Habib Bank,24.9365406,67.0656617,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,7,Petrol Pump,24.91049797,67.0317775,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,8,Nazimabad,24.905865,67.0307183,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,9,Liaquatabad No 10,24.9029771,67.0386279,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,10,Karimabad,24.9195535,67.0556807,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,11,Water Pump,24.874899,67.1673,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,12,Sohrab Goth,24.9436845,67.0843456,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,13,Nipa Chowrangi,24.917822,67.0971368,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,14,Gulshan Chowrangi,24.9246131,67.0912849,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,15,Safari Park,24.92050075,67.11144638,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,16,Rabia City,24.9083967,67.130701,original,,
G-10,Orangi Town - Pahalwan Goth,Local Bus,17,Pahalwan Goth,24.9076695,67.13925488,original,,
G-12,Orangi Town - Pahalwan Goth,Local Bus,1,Orangi Town,24.9461056,67.0128813,original,,
